review,review_clean,review_processed,rating,sentiment,date,userName
tumben updet 4.1 sekarang jalur facebook susah benar masuk....apa kah ada bab ....,tumben updet sekarang jalur facebook susah benar masukapa kah ada bab,tumben updet jalur facebook susah masukapa kah bab,1,negatif,2025-11-06 20:29:49,tia oktaviani
parahh banget downlot nya aja oke gak terlalu lama.pi mau masuk ke akun sinyal.nya ngilang2 tau2,parahh banget downlot nya aja oke gak terlalu lamapi mau masuk ke akun sinyalnya ngilang tau,parahh downlot oke lamapi masuk akun sinyalnya ngilang,1,negatif,2025-11-06 20:28:40,Opooneo Poll
main map lain kaya miramar sanhok vikendi matchmaking nya lamaaa sampe 10 menitan lebihh,main map lain kaya miramar sanhok vikendi matchmaking nya lamaaa sampe menitan lebihh,main map kaya miramar sanhok vikendi matchmaking lamaaa sampe menitan lebihh,2,negatif,2025-11-06 20:22:19,Afik tongkang Yt
🥰🥰 sampai kapan pun PUBG selalu di hati,sampai kapan pun pubg selalu di hati,pubg hati,5,positif,2025-11-06 20:20:14,Yudi
GK bisa login ya,gk bisa login ya,login,1,negatif,2025-11-06 20:15:07,Jenal Abidin Saputra
update lama,update lama,update,1,negatif,2025-11-06 20:12:41,Kazuto Bodo
kebalikan era tencen,kebalikan era tencen,kebalikan era tencen,5,positif,2025-11-06 20:11:53,Bang Alok
"Developer Yth., tolong untuk smartphone mid-range seperti POCO X3 PRO milik saya diberikan saja itu value 120FPS dalam file performa game PUBGM untuk menu grafis 'Frame Rate Lebih Tinggi', karena bisa membuat device jadi dingin. Dikarenakan jika di beri 30-60FPS malah menjadikan device over heat sebab berantakannya delay frame 30-60FPS ini. Terimakasih banyak atas perhatiannya terhadap bentuk kepedulian saya ini,semoga dengan ini bisa menaikkan peringkat PUBGM diatas game Battle Royale lainnya🙏",developer yth tolong untuk smartphone midrange seperti poco x pro milik saya diberikan saja itu value fps dalam file performa game pubgm untuk menu grafis frame rate lebih tinggi karena bisa membuat device jadi dingin dikarenakan jika di beri fps malah menjadikan device over heat sebab berantakannya delay frame fps ini terimakasih banyak atas perhatiannya terhadap bentuk kepedulian saya inisemoga dengan ini bisa menaikkan peringkat pubgm diatas game battle royale lainnya,developer yth tolong smartphone midrange poco pro milik value fps file performa game pubgm menu grafis frame rate device dingin fps menjadikan device over heat berantakannya delay frame fps terimakasih perhatiannya bentuk kepedulian inisemoga menaikkan peringkat pubgm diatas game battle royale,3,netral,2025-11-06 20:09:52,Umar Ajihannoto
saya sangat suka main game PUBG,saya sangat suka main game pubg,suka main game pubg,5,positif,2025-11-06 20:09:30,Pangeran Cahya
best lah🥰,best lah,best,5,positif,2025-11-06 20:09:17,Asmauzul Junaedi
saya sangat suka bermain pubg,saya sangat suka bermain pubg,suka bermain pubg,5,positif,2025-11-06 20:07:28,Hermawan Afka
"kecewa. semakin update semakin besar ukuran aplikasi nya, semakin tidak bersahabat untuk pengguna android ram 6gb ke bawah.",kecewa semakin update semakin besar ukuran aplikasi nya semakin tidak bersahabat untuk pengguna android ram gb ke bawah,kecewa update ukuran aplikasi bersahabat pengguna android ram gb,1,negatif,2025-11-06 19:59:29,Antony Yoga
Reang kapan udet e kang,reang kapan udet e kang,reang udet kang,5,positif,2025-11-06 19:58:27,Tedi Handoko
"klo update Iven terbaru ya di kroscek dlu dong admin, jangan merugikan player",klo update iven terbaru ya di kroscek dlu dong admin jangan merugikan player,update iven terbaru kroscek dlu admin merugikan player,1,negatif,2025-11-06 19:57:27,diro sudiro
"bagus gemes nya , kaya asli",bagus gemes nya kaya asli,bagus gemes kaya asli,5,positif,2025-11-06 19:55:18,Deri Chitra
Geme pung adalah game paling terbaik di dunia dan saya sangat suka bermain game pung mobille,geme pung adalah game paling terbaik di dunia dan saya sangat suka bermain game pung mobille,geme pung game terbaik dunia suka bermain game pung mobille,5,positif,2025-11-06 19:52:02,Ijebiu 77
bagus saya suka😙,bagus saya suka,bagus suka,5,positif,2025-11-06 19:47:49,Joni Waelah
permainan yg sangat menyenangkan,permainan yg sangat menyenangkan,permainan menyenangkan,5,positif,2025-11-06 19:46:01,Zeni Nurjaman
manttapp,manttapp,manttapp,4,positif,2025-11-06 19:45:49,SEHATI II
"macthing terlalu lama, 5 menit lebih jadi bosan nunggu,, pindah game ML aja lah",macthing terlalu lama menit lebih jadi bosan nunggu pindah game ml aja lah,macthing menit bosan nunggu pindah game ml,1,negatif,2025-11-06 19:42:52,Ancruk Hatake
"setelah update,4.1 malah FC pas masuk game",setelah update malah fc pas masuk game,update fc pas masuk game,1,negatif,2025-11-06 19:41:35,Keey Marley
nge**it ngotak dikitlah update nya ngabisin kuota,ngeit ngotak dikitlah update nya ngabisin kuota,ngeit ngotak dikitlah update ngabisin kuota,5,positif,2025-11-06 19:38:38,Agfa Hhh
untuk gemplei nya saya suka tapi kita harus top ap dulu baru dapat Rp elit saya mau top ap tapi uan saya tida ada😭😭,untuk gemplei nya saya suka tapi kita harus top ap dulu baru dapat rp elit saya mau top ap tapi uan saya tida ada,gemplei suka top ap rp elit top ap uan tida,5,positif,2025-11-06 19:37:43,AJO
"Tencent please add warships or something to the payload, because I prefer war on waterways, please Tencent.",tencent please add warships or something to the payload because i prefer war on waterways please tencent,tencent please add warships or something to the payload because prefer war on waterways please tencent,5,positif,2025-11-06 19:36:18,Cahyana Suharwito
"Untuk akun yang sudah lama tidak bisa di akses bahkan setelah pengajuan kepada pihak layanan pelangggan di dalam game sampai sekarang masih tidak di proses, saya mengerti bahwa itu hal yang sensitive untuk di kerjakan karena menyangkut akun tapi alasan saya bermain karena masih ada harapan bahwa akun lama yang sudah tidak bisa di akses dapat kembali. mohon pengertiannya wahai tim pengembang🙏🏼",untuk akun yang sudah lama tidak bisa di akses bahkan setelah pengajuan kepada pihak layanan pelangggan di dalam game sampai sekarang masih tidak di proses saya mengerti bahwa itu hal yang sensitive untuk di kerjakan karena menyangkut akun tapi alasan saya bermain karena masih ada harapan bahwa akun lama yang sudah tidak bisa di akses dapat kembali mohon pengertiannya wahai tim pengembang,akun akses pengajuan layanan pelangggan game proses mengerti sensitive kerjakan akun alasan bermain harapan akun akses mohon pengertiannya tim pengembang,2,negatif,2025-11-06 19:30:27,Risaki Takeguchi (Rogery :v)
"min, mana empor glacier nya, udh 7 thn masih panu 😡🤬",min mana empor glacier nya udh thn masih panu,min empor glacier thn panu,5,positif,2025-11-06 19:29:18,Dancoeg KOPLINK
"parah banget banyak kali bug updat kali ini tiba"" setingan control berubah sendiri",parah banget banyak kali bug updat kali ini tiba setingan control berubah sendiri,parah kali bug updat kali setingan control berubah,1,negatif,2025-11-06 19:25:04,Hab Ban
cool game,cool game,cool game,5,positif,2025-11-06 19:21:43,Dimas Ario Wibowo - 009
serunya,serunya,serunya,5,positif,2025-11-06 19:18:36,Alegria Da costa
kenapa sekarang banyak bottttttt,kenapa sekarang banyak bottttttt,bottttttt,2,negatif,2025-11-06 19:03:22,Dony Putraa
"keterangan gagal top up karna root, padahal hp gu gak di root 😑",keterangan gagal top up karna root padahal hp gu gak di root,keterangan gagal top up root hp gu root,4,positif,2025-11-06 19:01:15,Rennn
"sejauh ini lumayan bagus sih, tpi menurut saran saya Metro Royal di tiadakan aja , bahkan setiap player jarang atau tidak sama sekali memainkan Metro Royal. terimakasih",sejauh ini lumayan bagus sih tpi menurut saran saya metro royal di tiadakan aja bahkan setiap player jarang atau tidak sama sekali memainkan metro royal terimakasih,lumayan bagus tpi saran metro royal tiadakan player jarang memainkan metro royal terimakasih,4,positif,2025-11-06 18:58:32,Sapri Yani
jaringan nya sering merah pas lagi war di game tolong di perbaiki dong pliess padahal ping di sini bagus tapi di game merah terus,jaringan nya sering merah pas lagi war di game tolong di perbaiki dong pliess padahal ping di sini bagus tapi di game merah terus,jaringan merah pas war game tolong perbaiki pliess ping bagus game merah,2,negatif,2025-11-06 18:57:38,Razaq Gold
update bukanya tambah bagus sitem jaringan server dalam game malah mundur lama lama banyak player kabur dan ini terakhir kali sya bermain PUBG MOBILE selamat tinggal 👏🖐,update bukanya tambah bagus sitem jaringan server dalam game malah mundur lama lama banyak player kabur dan ini terakhir kali sya bermain pubg mobile selamat tinggal,update bukanya bagus sitem jaringan server game mundur player kabur kali sya bermain pubg mobile selamat tinggal,1,negatif,2025-11-06 18:52:50,nurfidyansyah nurfidyansyah
saya main dari pertama season sampai skarang tetep game terbaik bagi saya sampe skarang saya kerja dan punya anak istri tetap main tapi gak sepadat dulu cuk 2019 paling berkesan 🥰🥰🥰🥰🥰,saya main dari pertama season sampai skarang tetep game terbaik bagi saya sampe skarang saya kerja dan punya anak istri tetap main tapi gak sepadat dulu cuk paling berkesan,main season skarang tetep game terbaik sampe skarang kerja anak istri main sepadat cuk berkesan,5,positif,2025-11-06 18:50:45,Hamdain Hady
gaem paling mantap,gaem paling mantap,gaem mantap,5,positif,2025-11-06 18:46:51,Candika Winarya
pubg mantap 💯👌😘❤️,pubg mantap,pubg mantap,5,positif,2025-11-06 18:36:33,Chanotenggo Mchanobapteng
ko maiak bisa dibawa hahaha??,ko maiak bisa dibawa hahaha,ko maiak dibawa hahaha,5,positif,2025-11-06 18:34:16,Dirson De Jesus
"saya minta tolong di perbaiki lagi,ram saya masih besar internal saya masih besar kenapa ngeclos terus tolong di perbaiki lagi,dan saya minta setiap update itu coba gitu udah benar terkadang ada aja yang cacat di karakter nya dan terkadang jaringan bagus tapi sering banget patah",saya minta tolong di perbaiki lagiram saya masih besar internal saya masih besar kenapa ngeclos terus tolong di perbaiki lagidan saya minta setiap update itu coba gitu udah benar terkadang ada aja yang cacat di karakter nya dan terkadang jaringan bagus tapi sering banget patah,tolong perbaiki lagiram internal ngeclos tolong perbaiki lagidan update coba gitu terkadang cacat karakter terkadang jaringan bagus patah,1,negatif,2025-11-06 18:25:27,maul Bimakasa
"tolong untuk HUB di hilangkan saja semakin ke sini semakin berat dan juga tambahan"" even yang tidak jelas . salah satu contoh HUB Bot juga semakin aneh . tier juga makin ngaco kalo bisa untuk even rumah HUB Metro Royal di pisah saja aplikasinya terimakasih",tolong untuk hub di hilangkan saja semakin ke sini semakin berat dan juga tambahan even yang tidak jelas salah satu contoh hub bot juga semakin aneh tier juga makin ngaco kalo bisa untuk even rumah hub metro royal di pisah saja aplikasinya terimakasih,tolong hub hilangkan berat tambahan even salah contoh hub bot aneh tier ngaco even rumah hub metro royal pisah aplikasinya terimakasih,5,positif,2025-11-06 18:23:59,BOT KUUK
games nya keren,games nya keren,games keren,5,positif,2025-11-06 18:21:10,Ayu Astuti
geme yg menarik dan natural..,geme yg menarik dan natural,geme menarik natural,5,positif,2025-11-06 18:19:11,Gunawan
sangat bagus sekali menurut saya pubg mobile sudah menyediakan yang terbaik saya sebagai pemain lama sangat menyukai ini tapi tetap saya tetap rindu zaman old 2019😭,sangat bagus sekali menurut saya pubg mobile sudah menyediakan yang terbaik saya sebagai pemain lama sangat menyukai ini tapi tetap saya tetap rindu zaman old,bagus pubg mobile menyediakan terbaik pemain menyukai rindu zaman old,5,positif,2025-11-06 18:14:39,Amerika Amerika
infinix gt 10 kpn dapat 120 fps,infinix gt kpn dapat fps,infinix gt kpn fps,1,negatif,2025-11-06 18:13:02,Yasiko Jaya
assalamu'alaikum wr. wb bagi m4 glacier nya lahh. bosan aku pakai panu udah 5 tahun,assalamualaikum wr wb bagi m glacier nya lahh bosan aku pakai panu udah tahun,assalamualaikum wr wb glacier lahh bosan pakai panu,5,positif,2025-11-06 17:54:09,Dandi Di
keamanan akun kurang bagus. akun saya hilang dan telah report ikuti anjuran email dari pubg tetap tidak ada hasil. padahal sudah di kirimkan bukti yg sangat jelas bahwa saya yg mempunyai akun,keamanan akun kurang bagus akun saya hilang dan telah report ikuti anjuran email dari pubg tetap tidak ada hasil padahal sudah di kirimkan bukti yg sangat jelas bahwa saya yg mempunyai akun,keamanan akun bagus akun hilang report ikuti anjuran email pubg hasil kirimkan bukti akun,5,positif,2025-11-06 17:53:17,Ulun 94
1 hari dibatasin main 6 jam.,hari dibatasin main jam,dibatasin main jam,2,negatif,2025-11-06 17:49:00,Torang Tambun
terimakasih t,terimakasih t,terimakasih,5,positif,2025-11-06 17:40:42,Rivaldo Do rego
"mantap game bagus, tapi kadang2 sering ada bug",mantap game bagus tapi kadang sering ada bug,mantap game bagus kadang bug,5,positif,2025-11-06 17:38:53,Santo Lukas
makin berat aja gamenya,makin berat aja gamenya,berat gamenya,5,positif,2025-11-06 17:32:07,Nurul Hamdi
"bgsd cok, gw masih ace pramuka dikasih lawan ace domi 20+ cokk stress",bgsd cok gw masih ace pramuka dikasih lawan ace domi cokk stress,bgsd cok ace pramuka dikasih lawan ace domi cokk stress,5,positif,2025-11-06 17:30:11,Salman alfarizi
very nice for Indonesia people,very nice for indonesia people,very nice for indonesia people,5,positif,2025-11-06 17:28:50,Samson Solangi
"game yang seru, main pubg dari 2019 sampai sekarang banyak event event dan colab menarik",game yang seru main pubg dari sampai sekarang banyak event event dan colab menarik,game seru main pubg event event colab menarik,5,positif,2025-11-06 17:26:03,gibran zaelani
Game favorit,game favorit,game favorit,5,positif,2025-11-06 17:19:28,Mifth_JC
"Game favoritku, Saat saya lagi nga mood, cuman Pubg yg bisa menemani",game favoritku saat saya lagi nga mood cuman pubg yg bisa menemani,game favoritku nga mood cuman pubg menemani,5,positif,2025-11-06 17:12:13,Andro Kafiar
pemain Sepuh lewat.. 😅,pemain sepuh lewat,pemain sepuh,5,positif,2025-11-06 17:11:47,ibnu sopian
my favorit game,my favorit game,my favorit game,5,positif,2025-11-06 17:11:34,Sugiawan
👍 kembali di 2025 pakek hp ram 4🫣,kembali di pakek hp ram,pakek hp ram,5,positif,2025-11-06 17:03:45,Dek Prasetyo
"setelah update handphone android ram 2 kebawah masih juga tidak lancar bermain PUBG, selalu mengalami penurunan frame rate dan layar yang suka ngefreeze.",setelah update handphone android ram kebawah masih juga tidak lancar bermain pubg selalu mengalami penurunan frame rate dan layar yang suka ngefreeze,update handphone android ram kebawah lancar bermain pubg mengalami penurunan frame rate layar suka ngefreeze,1,negatif,2025-11-06 17:02:45,Mizu 19
"di sarankan kalau bisa di buat vs AI yang offline agar lebih seru.,!",di sarankan kalau bisa di buat vs ai yang offline agar lebih seru,sarankan vs ai offline seru,5,positif,2025-11-06 17:01:25,Teddy Mallo
sangat baguss skli,sangat baguss skli,baguss skli,5,positif,2025-11-06 17:00:56,Putra Tamaka
klo apded itu yg bagus-bagus Tencent ini geme pubg sekarang bakalan sepi klo apdednya kaya gini makin semakin lama makin gak bagus apdednya. lebi bagus apded kemarin apded sekarang kaya permainan anak-anak bakal sepi klo gini.,klo apded itu yg bagusbagus tencent ini geme pubg sekarang bakalan sepi klo apdednya kaya gini makin semakin lama makin gak bagus apdednya lebi bagus apded kemarin apded sekarang kaya permainan anakanak bakal sepi klo gini,apded bagusbagus tencent geme pubg sepi apdednya kaya gini bagus apdednya lebi bagus apded kemarin apded kaya permainan anakanak sepi gini,4,positif,2025-11-06 16:22:31,Yusri Pratama
Bagus sekali boss 👍🔥,bagus sekali boss,bagus boss,5,positif,2025-11-06 16:19:08,Oppo A5i
