review,rating,date,userName
🫶🫶🫶♥️,5,2025-11-23 16:43:54,F*j*r s*h**l Kingrosman
"install, hapus, install lagi, hapus lagi, BR ga ada yang seseru ini,namun di hp kentang ku lumayan berat', overall the best lah, good job",5,2025-11-23 16:27:18,Nani Mulyani
saya dukung PUBG Real time Game. Tapi kalau update jangan banyak² tdk cukup Memory HP.,5,2025-11-23 16:14:58,Ayah Daddy Godbless
"makasih buat pihak developer karena sudah menambahkan setelan grafis super smooth-extreme, ini ngebantu banget karena sekarang gk perlu lagi HP yang spek 3 jutaan buat main smooth extreme atau pakai gfx tool yang ribet buat main pakai 60 fps",5,2025-11-23 16:14:44,Faizsyafiq Rahimi23
"Mohon maaf untuk developer, saya sudah update tetapi ketika memasuki game tidak bisa, Downloading Resources terus. Mohon untuk dibenahi permasalahan ini",5,2025-11-23 16:13:57,ANGGA JUHANA
game sangat bagus dan menarik,5,2025-11-23 15:58:44,Arya Saputra
"Kenapa bisa peringkat 121 bang ,, padahal 2022 kemarin masih peringkat 1 😭",5,2025-11-23 15:31:56,Jeck Jeck
tiap upgrd selalu ngebug dan selalu ngelag mohon perbaikannya agar semua hal yg menganggu d perbaiki terimakasih,4,2025-11-23 15:19:33,Muiz Muttaqin
"sangat kecewa telah kehilangan akun saya , saya sudah pengaduan 10 hari tetapi tidak ada respon",1,2025-11-23 15:06:59,Surya Arma
Seru dan Mengajarkan kita betapa susahnya di Medan perang tapi kurangin download di dalam game nya biar yang rom dam ram yang hpnya kecil bisa mencoba,5,2025-11-23 14:48:46,Muhammad Faid
"Gimana ini tencent, masa udah aku update udah 100% trus ngulang 0% lagi, jadi kuota gua terbuang sia sia ni",5,2025-11-23 14:42:11,Aji Saputra
mantap,5,2025-11-23 14:34:19,Fridis Moluska
mantap buat ningkatin skill game,5,2025-11-23 14:24:46,ferdi Sobirin
game nya bagus,5,2025-11-23 14:08:23,ABRI ANTO
ak suka banget sama PUBG ini bos,5,2025-11-23 13:59:34,Nursia Nur
"update sekarang bagus dan lumayan seru, kedepannya perbanyak event free to play biar makin lame dan pada comeback. tapi saya ada sedikit keluhan di hp saya OppoA15s chipset mediatek p35 itu gak bisa pakai grafik hd, padahal di PUBG New State bisa dan lancar pakai grafik hdr saya gak tau ini bug atau enggak tapi masa di game kedua bisa tapi di sini gak bisa mohon bantuannya 🙏🙂",5,2025-11-23 13:47:42,吉彦
GG bang,5,2025-11-23 13:46:12,Ryuguji Ken
bagoss .....,4,2025-11-23 13:35:54,Usman Samir
Event event nya bagus semua,5,2025-11-23 13:26:13,Bagas Indra
sumpah seru banget game nya meskipun berat tapi normal lah di zaman sekarang soalnya banyak yang punya hp yang cocok buat maen nih game. gua kasih 5 bitang,5,2025-11-23 13:18:35,Basyid Abdul
perasaan berganti iven kok makin banyak aja yaaa ngundu. ngundu ini lah . banyak kali . aku yg baru ngisi paket 4GB langsung habis cuman untuk download sama ngundu . mana sekali ngundu nyampek 1GB lebih . saya harap di iven berikutnya agak di kurangi soal pengunduan,3,2025-11-23 13:11:35,Zia Manullang
pubg merupakan salah satu permainan fps masa kecil saya dan saya sangat senang akan hal itu terimakasih pubg telah menjadi permainan masa kecil saya,5,2025-11-23 12:40:02,Pande Darma
sangat bagusssss,5,2025-11-23 12:38:09,Apoy Raprap
good,5,2025-11-23 12:24:32,Androputra25 Peli
"kenapa si banyak banget update nya heran deh baru update, update lagi",3,2025-11-23 12:08:46,Kartini Kartini
setiap update pasti tinggi pemakaian internal nya cukup lemakan waktu dan nguras paketan,5,2025-11-23 12:01:46,Enem Ses
bagus banget anjrot khusus buat remaja dan dewasa muda. aku udh 12 thn udh ace download aplikasi ini juga sekarang,5,2025-11-23 11:48:54,Ilham Saputro
semoga kesetaraan rank makin di perhatikan.,5,2025-11-23 11:40:08,Afduli Sabri
baik,5,2025-11-23 11:39:47,basuki basuki
good game,5,2025-11-23 11:21:39,Akun Coc playgames
"Sudah banyak kemajuan, tinggal yg masalah cheater aj masih harus ditingkatkan. Nice job Dev",5,2025-11-23 11:19:57,Marwan Pbm
ya suka banget,5,2025-11-23 11:00:04,Bang Dawer
moga ga da bug lagi,4,2025-11-23 10:57:30,Shelly Olivia Angely
pertama kali main pubg karna babymonster ternyata seru banget,5,2025-11-23 10:55:42,Aldi 2009
Pengalaman aku main game ini menyenangkan dan seru namun sering ada kendala device yang kurang memadai sih dan gamenya ini di kategorikan game berat ya,4,2025-11-23 10:41:23,M Sopyan Saury
good,5,2025-11-23 10:31:01,Narli Noviansyah
update sdh terlalu besar. tdk layak ukuran segitu untuk sebuah game di hp. bener lama2 di tinggal pemain nya.,1,2025-11-23 10:30:33,Rxk 81
Bagu bgt Lo buruan donlod bos kuy,5,2025-11-23 10:13:12,Bernard Kaiden
"dear developer,this is game always frame drop,can you fix it for all device",1,2025-11-23 09:55:07,Sabda Bagus Syahputra
"game sangat menarik, hanya sj kurangi bug dan lebih di optimalkan lagi untuk pengguna android, terutama di bagian koneksi dan fps",5,2025-11-23 09:21:52,Mahdi Al
ukuran game 30gb+ ga masalah cuma tiba² FC pas dikeroyok squad lawan. wkwkwk...,4,2025-11-23 09:11:52,Arief R
😅😅,5,2025-11-23 09:03:20,Arif Jefri
"pubg..hp lamaku ilang,tolong min beliin akuh hp yg cocok buat pubg.👌",3,2025-11-23 08:47:04,Akum Bray
game nya sangat sigma,5,2025-11-23 08:46:37,Hanif Hanif
"sya sangat suka hame ini,",5,2025-11-23 08:38:37,Suprianto Roby
mantap,5,2025-11-23 08:37:25,arif genos cyborg
game nya bagus tapi mapp nya dan server nya kurang kecil map nya KLO server harus nya sendiri sendiri jadi aku kurang suka sama server map nya,1,2025-11-23 08:05:28,Dafa RISKI
Tolong di sesuaikan lawan nya dgn pangkat nya. Jangan yg rendah lawan yg tinggi. Jadi gak semangat main nya.beratttt...,2,2025-11-23 07:58:37,Deddy Arman
pihak PUBG tolong agar event kupon peti premium rilis sesegera mungkin sekarang,5,2025-11-23 07:24:26,Satyanata Prawira
bagus,4,2025-11-23 07:22:47,Kadek Pranayoga
"gimana ini game mintak di instal terus..jadi lemot, uninstall..thks",3,2025-11-23 06:59:11,Tri Irawansah
untuk sekelas game mobile ini ukurannya terlalu gede,3,2025-11-23 05:18:54,Perdana Kaafuur
mantap,5,2025-11-23 05:01:17,Ahmad Nuzen
pasti ad kesalahan lg ni pst ngebu /dech untuk hp kentang terlalu banyak kesalahan wasitnya,3,2025-11-23 04:06:56,Harahap Andy
tambah lama tambah ngeframe GK kek dulu lagi karna update bertambah terus mending pindah game sebelah aja,2,2025-11-23 03:53:04,Red Gaming
"game nya seru,,tpi bagi UC TENCEN🙏",5,2025-11-23 02:28:58,Rara Nabila
"waduh ini game bisa bikin aku diem dikamar berhari2 gara2 main game ini sangat seru,menyenangkan dan tegang",5,2025-11-23 02:26:32,Axel narendra danan jaya
PUBG keren banget👍 game yang sangat bagus dan sangat populer👍,5,2025-11-23 00:50:41,Rusli Maspeke
gamenya melakukan pembaharuan terus,3,2025-11-23 00:40:57,abdul rahim
kalau hp bagus mainnya jadi seru,5,2025-11-23 00:37:19,Amar Khan
download udah mau selesai eh tiba tiba ke keluar sendiri . jadi ngulang lagi buang buang waktu monyet,1,2025-11-23 00:26:20,Rini Rini
"game apa ini sedikit "" download mengerti HP orang miskin yg main lah.. apa"" dikit download...",1,2025-11-23 00:21:58,adhyastha suitela
gabisa di download di hp iqoo z9 x kenapaaaaaaaaaaaaa,1,2025-11-23 00:01:42,Muhammad Alif amrulloh
"PUBG update 4.1 kebanyakan BUG, seringkali analog tidak merespon, tombol merunduk tidak merespon, tombol tembak otomatis namun tembakannya solo, saat di kasih lari tiba tiba berenti, jaringan yang tiba tiba terputus dari server game, saya memberi reting untuk UPDATE 4.1 sebagai update terburik dari PUBG mobile, sejak rilis BUG terparah dan terbanyak hanya di season 4.1",1,2025-11-22 23:59:57,Alzam zul alfrz Ponco
seruh Tapi kurang Jago lawn nya,4,2025-11-22 23:56:22,Arbi Ainansyah
udah bertahun² main tapi ga dapet m4 glacier,4,2025-11-22 23:54:06,Idham Setiawan
"bermain 5 tahun, m4 glacier susah di dapat...",5,2025-11-22 23:51:17,ishak tock
Nice game in the world,5,2025-11-22 23:38:18,Abi Dzar
"tolong untuk pubg tolong di pisahkan yang platium diamon craw sama master 3 dan 7 , jng dicmpur yang rank diamond bertemu master 7 , gak adil lah , kalau yg master 3 ya ktemu yg sama esmaster tolong lah dipikirkan . sama updatean jangan terlalu besar benerin bug",5,2025-11-22 23:23:33,hendra Ahmad
uji adrenalin😁 mantap👍,5,2025-11-22 23:18:57,Maryo Martin
mantap,5,2025-11-22 23:12:48,Besi Tua
nice,5,2025-11-22 22:48:44,Soenthoel Moemboel
masih banyak bug,1,2025-11-22 22:30:43,slamet yono
gamenya bagus cuma event nya kurang menarik,3,2025-11-22 22:22:47,Bahagia Selalu
sangat menghibur,5,2025-11-22 22:20:53,Nario Taileleu
oke laah,5,2025-11-22 22:19:03,Gunandi Kamal
mantap,5,2025-11-22 22:17:18,Muhammad Rizale1
geme bagus,4,2025-11-22 22:16:55,Yunus Yunusaja
"sejauh ini sudah bagus, jangan terlalu banyak hal mistis seperti game sebelah",5,2025-11-22 22:10:05,ShariEf Muhammad
sangat bagus,5,2025-11-22 22:08:27,Wikewak Fian
good,5,2025-11-22 22:08:04,harriel bramasta
suka sekali,5,2025-11-22 21:53:44,Bunga Delima
"setiap update harus download data nyampe ber giga2, pdhl ini game moba tapi ukurannya udh diluar nalar dri pda game2 yg lain, update dari playstore trus dri gamenya belum oas loading juga updatenya pake data, gila si",4,2025-11-22 21:29:57,Ken Yuan
good game,5,2025-11-22 21:22:35,Ahmad Fatur
sgt bermanfaat,5,2025-11-22 21:20:42,Time Out
"grafik nya bagus banget , tapi kalo rata kanan",5,2025-11-22 21:02:36,sadam adiputra
topi lah ok ? gasken eeee,5,2025-11-22 20:52:25,Kapten Badut
saya suka,5,2025-11-22 20:45:28,Nur diana
mantap,5,2025-11-22 20:41:37,noval di
game anjing iklan nyemak,1,2025-11-22 20:37:12,Hendri Sastra
suka banget....... keren....💪👍,5,2025-11-22 20:33:05,Novita
👍👍👍,1,2025-11-22 20:30:57,Deni Maulidan Purnama
okey,5,2025-11-22 20:30:39,Latif Serbu
game sudah bagus tinggal lag aja lagi dan kemampuan player di seimbangkn dgn musuh kasian yang kemampuan masih di bawah,5,2025-11-22 20:28:32,Saipul Nasar (S.N)
uninstal karena terlalu banyak update ngak jelas. banyak pemakai data gara gara update ngak jelas.,1,2025-11-22 20:10:15,Ifkimaulalsm
gamenya berat gak ramah di hp kentang,1,2025-11-22 20:03:40,Pejuang Bebas96
nostalgia,5,2025-11-22 19:53:17,Septia Rendi
👍💯Ter-Baik,5,2025-11-22 19:41:56,Syaharul Gunawan
i try to login to my old acc that i have not login for like 2-3 months but somehow when i try to login to my acc its suddenly gone so all of my milestone and my hardwork also memories gone idk why i also tried login to my oldest acc at first it can be login but at the second try i can't login into my acc and it said u have to wait 291 second to login that google acc i already try it few times and it just say the same thing i'm very dissapointed with this new developer tbh👎,1,2025-11-22 19:27:17,Norrick Peterson
terbaik,5,2025-11-22 19:21:01,Fiqih Ftiskiansyah
sangat puas and senang dengan game pubg. semoga ke depan nya lebih baik lagi. thank's,5,2025-11-22 19:02:31,Narista Wulan
bagus,5,2025-11-22 18:49:45,Alfiano Saputra
PUBG boleh ga gausah update trs soalnya hp aku jadi ga kuat :(,5,2025-11-22 18:45:25,Ruth Banne
krafton/level infinity mohon dong di perbesar rasio dapt skin ....minimal legendarinya agar para pemain baru/lama makin semangat main dapat skin gratis lewat create peti klasik/premium .....setelah ada batas tertentu ada gratisnya alhasil rasio dapat skin jadi busuk mohon di kembalikan seperti dulu yang midah dapat skin walaupun cuma legendari murah,2,2025-11-22 18:42:50,Badiul Rohim
Makasih,5,2025-11-22 18:40:17,Revaldy Valevy
"Kedepannya tolong diperbaiki gamenya,,,makin lama makin gak karuan ini game,semua video dan foto ku hapus dengan alasan biar game lancar dan gak ngefreme dan gak ngeleg,sinyal bagus tapi tetap aja ngefreme dan ngeleg ,,apalagi saat bertemu musuh,,,karakter yang dimainkan malah diem kek patung,,,setelah karakternya mati malah lancar,,, diparbaikipun tetap sama saja dengan tidak diperbaiki,,, sarannya sih diperbaiki lagi gamenya,,",1,2025-11-22 18:10:25,bran dal
mantap,5,2025-11-22 18:07:02,Aditya Handarman
Sudahlah...,5,2025-11-22 18:03:28,Danang
kan pubg lagi kerja sama dengan Baby monster . mau dong pas naik kendaraan itu di putar musik nya biar nggk hening banget pas mutar² peta . terimah kasih semoga di denger,5,2025-11-22 18:02:48,Sayang Kamu
"ga seru, isinya bot semua",1,2025-11-22 17:54:09,Esa Arba Febrianto
best,5,2025-11-22 17:43:49,Robbie Yulian
mantap,5,2025-11-22 17:20:04,Santri Gaming
ok,5,2025-11-22 17:12:44,andre aja
mantap,5,2025-11-22 17:11:01,Novi Suyono
menghibur bgt obat jenuh,5,2025-11-22 17:04:05,Rudi Abidin
kenapa tiba tidak bisa di buka,4,2025-11-22 16:56:30,Wulan Wira purnama wati
keren setiap season punya kenangan yang tak terlupakan,5,2025-11-22 16:42:27,boss songot TV
mantap,5,2025-11-22 16:42:08,Akbar Nursandi
Bisa buat hiburan,4,2025-11-22 16:29:49,Sri Maryati
game nya seru,4,2025-11-22 16:19:52,Diki Diki
"HP Poco saya langsung mati total saat memainkan Game ini, padahal cuma main 2 pertandingan ..",2,2025-11-22 16:11:55,aRt D. pRanata
yhe. best,5,2025-11-22 15:54:55,Arulprayogasaputra Chanel
semakin gak seru tidak seperti dulu,1,2025-11-22 15:16:27,Dicky Darmawan
"Can't log in, tried 10 times, still can't",1,2025-11-22 14:58:46,RADOVICH KR
"saya sangat menyukai permainan PUBG mobile,sudah 8 Tahun bermain tidak pernah bosan,saya harap semoga semakin bagus untuk kedepannya dengan grafik yang lebih real.dan untuk skin saya harap jangan terlalu pelit,itu saja sih masukannya.",5,2025-11-22 14:42:50,Maretho Gmk
udah enak sihhh tapi dmg m4 nya diturunkan gak asik dan event nya juga enak tapi Lebih enak event Aladin wkwkwkw bdw minta 10000 uc dulu dong papi krafton saya ini veteran pubg pap dari season 1 gue main boleh ya minta 10000 uc pleasssse wkwkw,4,2025-11-22 14:36:50,Tito Pedro Akon plur
good Job 👍🏻💪🏼⭐⭐⭐⭐⭐,5,2025-11-22 14:35:47,staind mamesah
lag,5,2025-11-22 14:30:25,Arga Andrean
tolong aim nya di bagusin,5,2025-11-22 14:25:18,Prastiyo ardian Yoo
"bagus, tapi masih banyak cheater yg tidak terdeteksi oleh sistem. dan, harusnya tiap pemain bertemu sesuai rank. bukan acak.",3,2025-11-22 14:17:35,Xyxy Zyzy
"gamenya nyendat², ngeframe dan sinyal hilang timbul. mungkin PUBG update terbaru dirancang untuk HP budget 5jt keatas. untuk HP mendang-mending kayak punya ku, ya mainnya mendang-mendinglah daripada gk main smasekali.",3,2025-11-22 13:51:09,Fayyad Ramadhan
enak untuk ngumpul sama kawan bisa maen bareng,5,2025-11-22 13:45:13,Asep
hp kentang saya bangunan trus awal awal,4,2025-11-22 13:43:25,Bobon Boy
good,5,2025-11-22 13:27:22,Furqon Sena
"kurang menarik di saat oof aja tetap Masi mendownload, banyak makan kuota kaya nya ini game 😭",3,2025-11-22 13:18:32,"fajar tanjung, Amd"
bagus bagus bagus bagus bagus bagus bagus,5,2025-11-22 13:05:16,Chiung Kian Ck
👍👍👍👍👍👍,5,2025-11-22 13:00:17,Alim Ashari
sangat bersemangat,5,2025-11-22 12:57:50,SONIC BLACK150
"game nya bagus , cuman hp saya sudah tidak kuat lagi karena hanya memiliki ram 4 😅",5,2025-11-22 12:33:06,King Kifa
tolong kembalikan Fersi 2018/2019 😢😢😢,1,2025-11-22 12:19:48,Pengguna Google
"update 4.0 udah bagus nggak ada bug, update 4.1 malah ditambahi bug, ditambahin batu pula di spot event kiri",1,2025-11-22 12:06:10,Siapa Gw
suka,4,2025-11-22 12:05:53,Rizki pastel
"sayang teman udah pada pensi, moment nya sulit di ulang",5,2025-11-22 12:03:53,friand land
game bagus,5,2025-11-22 11:47:12,fajar sadboy727
game ini sangat ringan dan bagus,5,2025-11-22 11:43:06,Stevan Stevan
Ok,5,2025-11-22 11:26:17,Agus Raharja
seru,5,2025-11-22 11:16:02,febry haryadi
"Sangat mengecewakan sama sekali, turun push rank terlalu 42, kalau menangkan pertandingan cuma dapat 30 tidak sesuai bagi yg push ranked sangat mengecewakan",1,2025-11-22 11:09:52,Reza Okta
kereennzz,5,2025-11-22 10:20:50,Edo Renalyte
"kembali ke era On My Way, dan kurangi penyimpanan terlalu banyak, hp kami lama² tidak kuat",2,2025-11-22 10:11:15,Van BODET
nice game,5,2025-11-22 09:46:18,Joki Aja
💕❤,5,2025-11-22 09:32:14,Windu Hiola
ok,5,2025-11-22 09:18:36,Jhon samohek Samo
fix bug misi,5,2025-11-22 09:02:33,NITA & AZKA
main pubg pas masi kecot sama game sebelah wkwkw,5,2025-11-22 07:57:58,Agung Krisna
"kern banget ada patung emas bisa joget senjata nya banyak skin,game ny GK gampang ngelek tapi mohon grafik nya dibuat lebih bagus/super bagus biar saya nyaman main game ny",5,2025-11-22 07:38:53,Lovianto Lovianto
Game Istimewa bagi yang suka tantangan Kalian yg suka berjuang akan menemukan semua keseruan di sini ini game perang terkeren,5,2025-11-22 06:31:04,gus afriant
nice,5,2025-11-22 06:01:06,DJ M
saya pemain pubg sudah lama saya main tetapi makin kesini makin berat gamenya dan tidak seperti yang dulu bisa dimainkan di hp mana saja,5,2025-11-22 05:49:41,Damar Rahagi
"gila banget ini update terus, device yg dulu saya pakai tahun kemarin masih bisa main sekarang udah drop parah karena update, dan masalah kondisi jaringan juga kadang tiba"" lag padahal wifi gua kenceng, kenapa pubg ga semenarik dulu :/",1,2025-11-22 04:54:09,IKY GAMING05
game yg sangat bagus di banding yg lain...,5,2025-11-22 04:01:59,Amma Amma
pembaharuan nya g nanggung2 sampe 1gb lebih,5,2025-11-22 03:38:58,Bambang Hermawan
Ini iven Bagus tapi Main malah gak ada suaranya dong,5,2025-11-22 03:31:32,Melki Doa
seru banget....,5,2025-11-22 02:58:49,Aqila Thahirah
mantap bos pokoknya,5,2025-11-22 01:56:49,Aldi Kurniawan
i love this game battlegrounds,5,2025-11-22 01:50:52,DEDIX PHOTOGRAPY
naizz...,5,2025-11-22 01:40:20,benny alamsyah
makin mantap,5,2025-11-22 01:22:50,Aweng Sindikat
game terbaik,5,2025-11-22 01:19:13,Jepri Harahap
game ini adalah yang paling saya favoritkan dari semues game semoga PUBG kedepanya lebih bagus lg,5,2025-11-22 01:17:37,Bektrechsam Sham
mantap,5,2025-11-22 01:09:15,Budi lehhek
pubg tiap kali di mainan kan bukan nya tpi malah macet + ngadat ngadat kalau lari terus tiap tembak musuh malah meleset ...,1,2025-11-22 00:45:02,Rean Joy
"penilaian skor akhir pertandingan ranked pubg mobile sangat asal asalan, saya main 21,3 menit, top 10 dari 100 orang, kill 6 , di erangel yang sebesar itu, cuman naik +6 , gila gak tu? capek capek bertahan selama dan sesudah itu cmn +6 , di rank ace master, menurut saya pubg mobile sangat asal asalan mmberikan hasil pertandingan ranked, perbaiki lagi cara penilaian nya, waktu bertahan, kill, dan top 10 . berikan hasil yang memuaskan untuk pertandingan yang panjang itu, perbaiki!!",3,2025-11-22 00:42:19,Ahmad Syawal
Lumayan buat mengisi waktu luang,5,2025-11-22 00:29:20,Ravi Novelando
terbaik,5,2025-11-22 00:25:06,Sahrun Sani
"setiap event yg saya rasakan hanya event sekarang yg agak mengecewakan,suara teman kita suka tiba tiba gak ada dan harus login ulang supaya Normah kembali",3,2025-11-22 00:16:11,Rizki Triwahyu
"Sistem hukuman PUBG makin ngaco. Pemain normal bisa kena ban tanpa bukti jelas, tapi banding selalu auto-ditolak tanpa transparansi. Masa game sebesar ini nggak bisa jelasin pelanggaran apa yang dituduhkan? Yang lebih parah, ada hukuman sampai 10 tahun. Serius? Ini game, bukan pengadilan. CS juga cuma balas template, tanpa solusi atau opsi pengurangan ban. Tolong perbaiki transparansi hukuman, proses banding, dan layanan CS. Jangan buang pemain jujur kayak gini.",1,2025-11-22 00:11:39,Official Brazil
