review,review_clean,review_processed,rating,sentiment,date,userName
gimana sih main WOW ketemu citer kaga ngepik di balik gundukan ditembak langsung mati tolong KERAFTON lebih di periksa,gimana sih main wow ketemu citer kaga ngepik di balik gundukan ditembak langsung mati tolong kerafton lebih di periksa,main wow ketemu citer kaga ngepik gundukan ditembak langsung mati tolong kerafton periksa,5,positif,2025-10-28 21:35:46,Dikin Setiawan
"KECEWA GAK BISA PAKE GIRO, GARA-GARA GANTI HP, JADI RIBET GINI PUBG",kecewa gak bisa pake giro garagara ganti hp jadi ribet gini pubg,kecewa pake giro garagara ganti hp ribet gini pubg,1,negatif,2025-10-28 21:18:14,Rais Iskandar
"makin gajelas ni game katanya game perang fps tapi colebnya ga disortir, yng penting colab, padahal jadi gak jelas gamenya ga ke dulu battle royal ya battle royal",makin gajelas ni game katanya game perang fps tapi colebnya ga disortir yng penting colab padahal jadi gak jelas gamenya ga ke dulu battle royal ya battle royal,gajelas ni game game perang fps colebnya disortir yng colab gamenya battle royal battle royal,2,negatif,2025-10-28 19:48:54,x. Aǂrlecchino
knp aku g bisa main gameee najingggg,knp aku g bisa main gameee najingggg,knp main gameee najingggg,1,negatif,2025-10-28 19:41:30,Cetai Song
lumayan tapi jangan terlalu kikir ya 👍,lumayan tapi jangan terlalu kikir ya,lumayan kikir,5,positif,2025-10-28 18:09:05,Ilham Putra
"game nya bagus pintu ada tapi jangan di mainin, kalo hp kentang 😂",game nya bagus pintu ada tapi jangan di mainin kalo hp kentang,game bagus pintu mainin hp kentang,5,positif,2025-10-28 18:00:07,adriy ningsih
GAME GAJELAS GUNTA GANTI AKUN MALAH DIBANNED . KOCAK,game gajelas gunta ganti akun malah dibanned kocak,game gajelas gunta ganti akun dibanned kocak,1,negatif,2025-10-28 17:19:01,Bang Bungul
gaiso dlosor cokk asuu,gaiso dlosor cokk asuu,gaiso dlosor cokk asuu,5,positif,2025-10-28 17:05:44,Munif
This ghost mode is very uncomfortable to play. Can you guys stop this ghost mode?,this ghost mode is very uncomfortable to play can you guys stop this ghost mode,this ghost mode is very uncomfortable to play can you guys stop this ghost mode,5,positif,2025-10-28 16:37:02,Pagi Senja
baru coba PUBG,baru coba pubg,coba pubg,5,positif,2025-10-28 15:02:08,Jae wadas
"min tolong dong kalo bikin event jangan yang gelap², bikin mata sakit",min tolong dong kalo bikin event jangan yang gelap bikin mata sakit,min tolong bikin event gelap bikin mata sakit,3,netral,2025-10-28 14:51:13,M Andyda Naufal Z
game ini kurang,game ini kurang,game,1,negatif,2025-10-28 13:49:09,Muhammad Hadzman.
hpe gue terlalu kentang kasih yang enang²,hpe gue terlalu kentang kasih yang enang,hpe kentang kasih enang,5,positif,2025-10-28 11:58:45,Landoberuk Landoberuk
jelek sekali download apk PUBG udah nunggu lama hampir selesai tiba² diulang dari awal,jelek sekali download apk pubg udah nunggu lama hampir selesai tiba diulang dari awal,jelek download apk pubg nunggu selesai diulang,1,negatif,2025-10-28 11:03:05,Players
"sangat tidak puas, server sering kali mengalami masalah walaupun sudah memakai xunyu boost mode profesional, untuk update kali ini server benar-benar menjengkelkan, semoga season selanjutnya tidak lagi",sangat tidak puas server sering kali mengalami masalah walaupun sudah memakai xunyu boost mode profesional untuk update kali ini server benarbenar menjengkelkan semoga season selanjutnya tidak lagi,puas server kali mengalami memakai xunyu boost mode profesional update kali server benarbenar menjengkelkan semoga season,5,positif,2025-10-28 10:49:27,ling xueyue
update Mulu gede banget,update mulu gede banget,update mulu gede,1,negatif,2025-10-28 10:38:56,yogi frananda
tolong di fetbaiki agar lebih bagus,tolong di fetbaiki agar lebih bagus,tolong fetbaiki bagus,1,negatif,2025-10-28 09:52:06,Herdi Yansyah
"gem pubg, absolute sigma ✋🗿🤚 vv",gem pubg absolute sigma vv,gem pubg absolute sigma vv,5,positif,2025-10-28 08:24:38,Ilham Zabandi
tiap main ngefremnya terlalu buruk. bisa ngga bikin jaringannya lebih baik lagi😇,tiap main ngefremnya terlalu buruk bisa ngga bikin jaringannya lebih baik lagi,main ngefremnya buruk bikin jaringannya,4,positif,2025-10-28 07:50:57,jessica boham
apalah gw udah gacha sampe 23 target 30 kok malah ke riset gimana sih anj mana misinya susah lagi asu,apalah gw udah gacha sampe target kok malah ke riset gimana sih anj mana misinya susah lagi asu,apalah gacha sampe target riset anj misinya susah asu,1,negatif,2025-10-28 07:45:10,Tibra Jep
hajar gaess,hajar gaess,hajar gaess,5,positif,2025-10-28 02:19:39,Emi pizar
"kembalikan id ku admin, maen dri season awal aku, kecewa bgt klo gak bisa balik, koleksi ku 😭",kembalikan id ku admin maen dri season awal aku kecewa bgt klo gak bisa balik koleksi ku,kembalikan id ku admin maen dri season kecewa koleksi ku,1,negatif,2025-10-28 00:17:59,Bayang2trapiz Lockpose
"super smoth masih aja nge frame di60fps, sama sistem gacha/spin nya susah terlalu ampas",super smoth masih aja nge frame difps sama sistem gachaspin nya susah terlalu ampas,super smoth nge frame difps sistem gachaspin susah ampas,3,netral,2025-10-27 23:28:26,Bumjr
sangat bagus tiada tandingnya ff jelek,sangat bagus tiada tandingnya ff jelek,bagus tiada tandingnya ff jelek,5,positif,2025-10-27 21:37:51,edi rahayaan
bagus aku suka,bagus aku suka,bagus suka,5,positif,2025-10-27 21:24:10,muhammad Hanafi
kenapa akun saya tidak bisa login,kenapa akun saya tidak bisa login,akun login,1,negatif,2025-10-27 20:38:47,Hotman Simanjuntak
game payah sekarang game ini hanya memikirkan para pengguna device tinggi untuk RAM 4gb sudah sangat sulit,game payah sekarang game ini hanya memikirkan para pengguna device tinggi untuk ram gb sudah sangat sulit,game payah game memikirkan pengguna device ram gb sulit,2,negatif,2025-10-27 19:43:08,Feri Buyung
sangat menantang mental,sangat menantang mental,menantang mental,5,positif,2025-10-27 19:08:16,Brombotzz
selagi bukan Tencent eventnya jelek semua jirr,selagi bukan tencent eventnya jelek semua jirr,selagi tencent eventnya jelek jirr,1,negatif,2025-10-27 19:03:05,Kuro Ishin 「 FLX 」
Gua kasih bintang 4 karena gw dah ganti hp biar tidak ngelag saat war wkwkwk,gua kasih bintang karena gw dah ganti hp biar tidak ngelag saat war wkwkwk,gua kasih bintang dah ganti hp biar ngelag war wkwkwk,5,positif,2025-10-27 18:52:21,Broadceling408
ory jrr27,ory jrr,ory jrr,5,positif,2025-10-27 18:48:35,Ory loin27 Ory loin 28
force close tolong dong di ringan kan 🥲,force close tolong dong di ringan kan,force close tolong ringan,1,negatif,2025-10-27 18:04:48,B34R
mantap tp makin sulit selalu kalah Ama sultan,mantap tp makin sulit selalu kalah ama sultan,mantap sulit kalah ama sultan,5,positif,2025-10-27 16:26:00,An Sablon
sering top up tapi g dapat item yg di harapkan.... percuma top up di pubg... PUBG game busuk mending maen game lainnya saja,sering top up tapi g dapat item yg di harapkan percuma top up di pubg pubg game busuk mending maen game lainnya saja,top up item harapkan top up pubg pubg game busuk mending maen game,1,negatif,2025-10-27 15:41:56,Tekad Putro Wibowo
bagus ff,bagus ff,bagus ff,5,positif,2025-10-27 15:19:43,azizah laela
"saya comeback karena mendengar bakal Collab dengan skibidi toilet,let's goo",saya comeback karena mendengar bakal collab dengan skibidi toiletlets goo,comeback mendengar collab skibidi toiletlets goo,5,positif,2025-10-27 15:15:29,Yordan Pratama
"tadi saya main lancar,data udah full,habis ngecas mau main lagi malah di suruh donlod data ulang,saya cek filenya di zarchiver masih lengkap ga korup,tapi apl pubgny minta donlod ulang🤣🤣",tadi saya main lancardata udah fullhabis ngecas mau main lagi malah di suruh donlod data ulangsaya cek filenya di zarchiver masih lengkap ga koruptapi apl pubgny minta donlod ulang,main lancardata fullhabis ngecas main suruh donlod data ulangsaya cek filenya zarchiver lengkap koruptapi apl pubgny donlod ulang,3,netral,2025-10-27 13:50:11,Erdha :3
gem bosokk,gem bosokk,gem bosokk,1,negatif,2025-10-27 13:44:51,Muhamad Kholiq
"Sinyal bagus tapi leg terus suruh rilog Mulu jaringan buruk,di update bukan nya lebih bagus malah Rusak😑",sinyal bagus tapi leg terus suruh rilog mulu jaringan burukdi update bukan nya lebih bagus malah rusak,sinyal bagus leg suruh rilog mulu jaringan burukdi update bagus rusak,2,negatif,2025-10-27 13:39:50,Yadi Dii
susah dan lama untuk Mach nya,susah dan lama untuk mach nya,susah mach,2,negatif,2025-10-27 13:35:28,Arjunaireng
baguz realistis tp saya lebih suka fortnight karena grafisnya kartun 😎,baguz realistis tp saya lebih suka fortnight karena grafisnya kartun,baguz realistis suka fortnight grafisnya kartun,5,positif,2025-10-27 13:34:47,Raditya Gumilangramadhan
mantap grapikny ok,mantap grapikny ok,mantap grapikny ok,5,positif,2025-10-27 13:27:19,Aji Tama
map dan mode bermain terlalu banyak. sehingga player bertabur kemana mana,map dan mode bermain terlalu banyak sehingga player bertabur kemana mana,map mode bermain player bertabur,1,negatif,2025-10-27 12:30:15,OGI & GHANI
eror terus pas login gak jelas ini game pubg skarang dari pada 2018,eror terus pas login gak jelas ini game pubg skarang dari pada,eror pas login game pubg skarang,1,negatif,2025-10-27 12:30:00,Hotman Siburian
woe Min gua main 7 tahun ga perna dpt glacier 🤬🤬🤬🤬,woe min gua main tahun ga perna dpt glacier,woe min gua main perna dpt glacier,2,negatif,2025-10-27 12:01:01,Federico Utama
"acem di blokir padahal aku gak curang sama sekali,,,,",acem di blokir padahal aku gak curang sama sekali,acem blokir curang,1,negatif,2025-10-27 11:02:47,Andri Andri
sangat suka,sangat suka,suka,5,positif,2025-10-27 10:38:53,Yogi Surya Susilo
giroeskop,giroeskop,giroeskop,5,positif,2025-10-27 09:27:37,Equinaldo Gonzaga
good 👍,good,good,5,positif,2025-10-27 08:42:13,Aldo Jefri
terlalu banyak baju wkwk,terlalu banyak baju wkwk,baju wkwk,4,positif,2025-10-27 05:51:28,Wan Wan
"Kayak anak tiri buat player solo,mencari laga smp 10mnt",kayak anak tiri buat player solomencari laga smp mnt,kayak anak tiri player solomencari laga smp mnt,1,negatif,2025-10-27 03:28:53,xoxo
"hp ku udah gak tahan,",hp ku udah gak tahan,hp ku tahan,1,negatif,2025-10-27 02:11:34,MERINTIS TAKDIR
favorit,favorit,favorit,5,positif,2025-10-27 01:56:39,al fatih chanel
pubg curang masa temen saya pada ada gyroscope punya saya ga ada,pubg curang masa temen saya pada ada gyroscope punya saya ga ada,pubg curang temen gyroscope,2,negatif,2025-10-27 01:14:33,Tri Lestari
"pantesan gamenya sepi, login di device lain di persulit",pantesan gamenya sepi login di device lain di persulit,pantesan gamenya sepi login device persulit,1,negatif,2025-10-26 23:00:37,Reno Sius
tunggu aku ganti device duluu yaaa nanti kita ikut scrim lagi tour by1 lagii okeyy see you in time,tunggu aku ganti device duluu yaaa nanti kita ikut scrim lagi tour by lagii okeyy see you in time,tunggu ganti device duluu yaaa scrim tour by lagii okeyy see you in time,5,positif,2025-10-26 22:03:40,Tobby Store
pacarku jadi melupakan ak babyk 🙄🙁😒😢😥,pacarku jadi melupakan ak babyk,pacarku melupakan ak babyk,1,negatif,2025-10-26 20:39:05,Aufaa As-syifa Khairunnisa
game nya bagus dan seru,game nya bagus dan seru,game bagus seru,5,positif,2025-10-26 20:22:50,Ketut Fendly
"assalamualaikum, oi min ini buat hp gw IOS update nya kapan?",assalamualaikum oi min ini buat hp gw ios update nya kapan,assalamualaikum oi min hp ios update,1,negatif,2025-10-26 20:13:30,Fajar Ari utomo
"tolong dong untuk pihak pubg emot ototnya agar bisa di record tanpa perlu rekam layar, kadang kita dapat emot otot langka tapi lupa di screen record",tolong dong untuk pihak pubg emot ototnya agar bisa di record tanpa perlu rekam layar kadang kita dapat emot otot langka tapi lupa di screen record,tolong pubg emot ototnya record rekam layar kadang emot otot langka lupa screen record,5,positif,2025-10-26 20:12:35,Irfan Zaelani
baru mencoba kalo bagus akan ku rubah bintang nya,baru mencoba kalo bagus akan ku rubah bintang nya,mencoba bagus ku rubah bintang,3,netral,2025-10-26 20:01:13,Etik Susilowati
PUBG makin kacau kolaborasi yang gak masuk akal sering update sana sini udah kek sampah nih game event gak jelas... kasian dari ranting no 1 turun begitu cepat karna update sesuka hati jadi kami yang dewasa udah gak minat lagi sama vitur yang ada di game ini event gak jelas dulu sama alanwaker masih ok sekarang sama skibidi toilet hadeee,pubg makin kacau kolaborasi yang gak masuk akal sering update sana sini udah kek sampah nih game event gak jelas kasian dari ranting no turun begitu cepat karna update sesuka hati jadi kami yang dewasa udah gak minat lagi sama vitur yang ada di game ini event gak jelas dulu sama alanwaker masih ok sekarang sama skibidi toilet hadeee,pubg kacau kolaborasi masuk akal update kek sampah game event kasian ranting no turun cepat update sesuka hati dewasa minat vitur game event alanwaker ok skibidi toilet hadeee,1,negatif,2025-10-26 19:41:48,Aryo Mobile
hiburan mantap,hiburan mantap,hiburan mantap,5,positif,2025-10-26 19:11:06,Jasmin Safira
memuwaskan.,memuwaskan,memuwaskan,5,positif,2025-10-26 18:24:20,BTR.ngedok Coi
game nya sangat butut dan burik mending ff grafik nya hd,game nya sangat butut dan burik mending ff grafik nya hd,game butut burik mending ff grafik hd,1,negatif,2025-10-26 18:22:04,Ibnu Sanung
"gamenya bagus,seru, grafik n gerakan juga oke. gue sempat ngira ini game bakalan bikin HP gue panas tapi ternyata nggak bikin panas",gamenya bagusseru grafik n gerakan juga oke gue sempat ngira ini game bakalan bikin hp gue panas tapi ternyata nggak bikin panas,gamenya bagusseru grafik gerakan oke ngira game bikin hp panas bikin panas,4,positif,2025-10-26 17:46:35,Tyo Fajar
legend,legend,legend,5,positif,2025-10-26 17:24:24,Saeful Millah
"sekarang pengoptimalan nya udah bagus bgt udah ga terlalu lag , tapi tetep aja lancar nya pas ketemu bot doang pas ketemu player masih frame drop, tolong dong kembangin lagi udah bagus kok pubg sekarang, tapi cuma itu doang keluhan nya",sekarang pengoptimalan nya udah bagus bgt udah ga terlalu lag tapi tetep aja lancar nya pas ketemu bot doang pas ketemu player masih frame drop tolong dong kembangin lagi udah bagus kok pubg sekarang tapi cuma itu doang keluhan nya,pengoptimalan bagus lag tetep lancar pas ketemu bot doang pas ketemu player frame drop tolong kembangin bagus pubg doang keluhan,1,negatif,2025-10-26 17:21:33,ANDRE GAUL
"Kenapa pas turun di event spooky soire map erangel, event yg di atas bukan yg di bawah map nya suka ga ke render. Padahal jaringan wifi ku bagus",kenapa pas turun di event spooky soire map erangel event yg di atas bukan yg di bawah map nya suka ga ke render padahal jaringan wifi ku bagus,pas turun event spooky soire map erangel event map suka render jaringan wifi ku bagus,1,negatif,2025-10-26 16:25:04,Pengguna Google
"saya kasih bintang 1 . Uda ga serame dulu PUBG ,sekarang peminat PUBG Uda makin sedikit Karna PUBG sekrng ga seru dimainkan terlalu bnya citer . Banned admin yang player citer citer",saya kasih bintang uda ga serame dulu pubg sekarang peminat pubg uda makin sedikit karna pubg sekrng ga seru dimainkan terlalu bnya citer banned admin yang player citer citer,kasih bintang uda serame pubg peminat pubg uda pubg sekrng seru dimainkan bnya citer banned admin player citer citer,1,negatif,2025-10-26 15:48:09,player
"pubg, kalau bole ruba skuat jadi 5 orang, kasus skuat kami aja.",pubg kalau bole ruba skuat jadi orang kasus skuat kami aja,pubg bole ruba skuat orang skuat,5,positif,2025-10-26 15:22:30,Amrin Lidawa
semakin banyak cheater!!!,semakin banyak cheater,cheater,1,negatif,2025-10-26 14:49:56,Ongky Janalto
main pubg itu seru tapi saran dari ak rank squad ny samain aja sama rank tim yg lain jngn di campur contoh klo rank gold gold semua klo ace ace semua klo di campur kasian sama rank yg tinggi klo dapet tim kyk diamon atau platinum,main pubg itu seru tapi saran dari ak rank squad ny samain aja sama rank tim yg lain jngn di campur contoh klo rank gold gold semua klo ace ace semua klo di campur kasian sama rank yg tinggi klo dapet tim kyk diamon atau platinum,main pubg seru saran ak rank squad ny samain rank tim jngn campur contoh rank gold gold ace ace campur kasian rank dapet tim kyk diamon platinum,5,positif,2025-10-26 14:34:48,ADITIA RAHMAN
rekomend,rekomend,rekomend,5,positif,2025-10-26 14:19:08,Dadang
mantaps,mantaps,mantaps,5,positif,2025-10-26 13:16:11,ferguso tehjus
